WBIH;1.000000
WBII;0.880000
WBIL;0.930000
WDIV;0.980000
WDTI;1.000000
WEAT;0.990000
WIP;0.850000
WITE;0.860000
WLDD.L;1.000000
WMCR;0.800000
WOOD;1.000000
WPS;0.960000
WREI;0.810000
XAR;0.790000
XBI;0.930000
XCEM;1.000000
XES;0.880000
XHB;1.000000
XHE;1.000000
XHS;0.970000
XITK;0.980000
XLB;1.000000
XLE;1.000000
XLF;1.000000
XLG;1.000000
XLI;0.960000
XLIS.L;0.920000
XLK;1.000000
XLP;0.900000
XLU;0.940000
XLV;0.920000
XLY;1.000000
XME;1.000000
XMLV;0.970000
XMPT;0.920000
XOP;1.000000
XPH;0.890000
XRLV;0.930000
XRT;0.880000
XSD;0.940000
XSLV;0.950000
XSW;0.990000
XT;0.990000
XTL;1.000000
XTN;1.000000
YAO;1.000000
YDIV;0.900000
YLCO;1.000000
YLD;1.000000
YMLI;0.990000
YMLP;1.000000
YYY;0.930000
ZLRG;0.970000
ZROZ;0.980000
ZSML;0.940000
